,PCA,Correlation,Volatility,Anomaly,Clustering,Regime,Magnitude,Skewness,Kurtosis,Network,Dispersion,Momentum,Drawdown,Entropy
2016-02-07,0.7693184776251167,0.7145407332503423,0.17591333273319984,0.5,0.9350256166910056,0.853878445336477,0.1653852241924067,0.3638644441583176,0.1581022848769792,0.5360360360360361,0.10363906854840411,0.20838867730612048,0.34223453297433143,0.6898226777239324
2016-02-28,0.8236214625472486,0.7873494838483942,0.14965413788956383,0.5,1.0,0.6196526406764372,0.1629482691644465,0.3900067893166321,0.16530997252946744,0.6351351351351353,0.07795867728963149,0.39829491633586367,0.34346193165625155,0.7258005294117853
2016-03-20,0.7415916049898165,0.6884524973454322,0.11237531954521106,0.5,0.7706596170698683,0.8470014672068654,0.14023194507583855,0.5319225210271193,0.10824858006878768,0.5720720720720721,0.05284671279518494,0.4154412041635041,0.31279885209924096,0.7490903045568205
2016-04-10,0.8316431727379914,0.8019238403244828,0.10448689336723467,0.5,0.7975724638476163,0.8826582108526113,0.12018638094717358,0.45742957728599576,0.15879471154306404,0.7432432432432433,0.051271062056984,0.6016263010409548,0.3193204223742075,0.7002923345415604
2016-05-01,0.5342122488343457,0.4499012468112535,0.08026843303591805,0.5,0.31412506610478735,0.04257413038575265,0.09112085220644985,0.4443509885532665,0.18516024058016364,0.2972972972972973,0.044331591282181636,0.4991857595910748,0.3109611713148477,0.6391547958686893
2016-05-22,0.4447791714066141,0.3919280618056163,0.07049547659857511,0.5,0.3947660454494284,0.9020828489973574,0.07892274158837938,0.559604982529713,0.07535098107473387,0.22972972972972977,0.039237777127918184,0.6315087602959,0.29688782101796424,0.5446743998967621
2016-06-12,0.40538000879369623,0.3466553022373264,0.05455746997539159,0.5,0.3630297543649573,0.16642735561874336,0.06322267933333123,0.5547366273950655,0.0905020734375891,0.24774774774774777,0.029918449687523715,0.32188269880731757,0.2996141262594557,0.5182201863111573
2016-07-03,0.9466765069025566,0.9310495778151646,0.10918576613926251,0.5,0.8759549869018417,0.04018433930187638,0.10898094633321968,0.7271661306565856,0.4315128559244861,0.8603603603603605,0.058611162533629114,0.3542730324465422,0.3201207981327589,0.754505597712104
2016-07-24,1.0,1.0,0.11021875408425784,0.5,0.9203899811559065,0.3770017317255414,0.10438759105280887,0.6746378533648675,0.5332735842009022,1.0,0.05526453795329368,0.3454725604517144,0.3200903940384571,0.7453160778687123
2016-08-14,0.9064932423809337,0.887483298855298,0.11363390298787054,0.5,0.869591376384324,0.1167176519332483,0.11403552801963304,0.7083225383594977,0.47233076176593236,0.783783783783784,0.058621078379980165,0.33936581759607376,0.31726780760235673,0.7421156450560816
2016-09-04,0.36603869410479023,0.34165804405469136,0.05783873082837871,0.5,0.23659101236750013,0.5775519018685931,0.06252089875161775,0.45114899778056455,0.1375635782490304,0.24324324324324328,0.03415738868080666,0.3693238003770554,0.2941348945833707,0.4305708177272283
2016-09-25,0.4788588508975628,0.39665401677905093,0.06969508978617996,0.5,0.3310846195879457,0.7793867000419218,0.06736345010914492,0.7323320729883325,0.2916182716638104,0.32882882882882886,0.04221136380712771,0.18733165025867052,0.2977131417671069,0.5456536067901968
2016-10-16,0.5110988848592221,0.39670020188478855,0.06868431790343159,0.5,0.3268803334203674,0.5327465693319966,0.06634979999529812,0.7080977319026613,0.2345363287018019,0.32432432432432434,0.04630025732978147,0.2592039993406575,0.2864346724672304,0.5452366388834785
2016-11-06,0.4855579221887437,0.40287371712102676,0.07051452047252679,0.5,0.37441775070124494,0.4871797444691112,0.07027613007043673,0.6524639927080645,0.22398788266482575,0.31081081081081086,0.046505975456111376,0.3492116431467688,0.30542294932272135,0.5360231759999706
2016-11-27,0.3549334283240841,0.35078452642608754,0.07728285806355119,0.5,0.27220373095185896,0.7600618619821911,0.07271345151802697,0.10975222847269024,0.3963119791247925,0.22522522522522528,0.043708735284903016,0.29419669780610097,0.2963261485405903,0.5915588550438546
2016-12-18,0.2728963170246778,0.3021834467760959,0.09253743075095713,0.5,0.30598323046877407,0.8685235033932237,0.08761359384521311,0.0,0.436677733150525,0.13513513513513511,0.05076645914583281,0.46435037381060984,0.2910039593562017,0.6196664245593179
2017-01-08,0.31510080712718447,0.3193452679754777,0.08340866344270663,0.5,0.3190936573259582,0.9490948370674177,0.07195267256359392,0.02103695254068883,0.4777667862037961,0.1981981981981982,0.0397839972820807,0.19034455459295788,0.302335083657951,0.6309784455654012
2017-01-29,0.20006822515821357,0.22461841376000474,0.055065777812323406,0.5,0.2732406400167832,0.5942136404183735,0.048818206155588226,0.3141179349491281,0.251389639525351,0.1666666666666667,0.02752254467519647,0.22348483996204796,0.290401249896273,0.48829853149966146
2017-02-19,0.4626284790658687,0.3613330140813669,0.01573933218459852,0.5,0.500935051924988,0.9229492229537968,0.01889930115743087,0.5235007519565037,0.04098599322508542,0.28378378378378377,0.006769451184033037,0.41447669216106015,0.29115421943784786,0.2818317522138324
2017-03-12,0.4373594644678236,0.38108537968611966,0.020454557574789978,0.5,0.39695981178831524,0.49028553164849276,0.02623839986432861,0.4127902400800255,0.09595165506072069,0.2162162162162162,0.010175176487841064,0.32185642490060273,0.2875957867844022,0.35152784323584274
2017-04-02,0.37797071939671195,0.3591431837968909,0.026210023019193295,0.5,0.25675099153517905,0.6414581396312562,0.02718244140220462,0.45674230031551843,0.16885876988118068,0.22522522522522528,0.016670527536712332,0.3182973886812823,0.2946940048542646,0.3876276785295467
2017-04-23,0.382150381025225,0.3691706071307163,0.020945472710189646,0.5,0.25992414382968937,0.9149628375512672,0.01722448139096197,0.4408264509466491,0.24365802812502632,0.20270270270270271,0.012304812366937798,0.4681924709388401,0.3025979368386753,0.36743936827198154
2017-05-14,0.36777274873275073,0.28722087324269086,0.01604641884876115,0.5,0.28708305666900186,0.8539300352886086,0.011745088296843197,0.5065293277481795,0.2718406462981416,0.1711711711711712,0.0107086209588699,0.26048274705285596,0.3043723361027565,0.33501395499854386
2017-06-04,0.5501132822839316,0.42457325421910613,0.02111511721550411,0.5,0.3921831710653838,0.5129992655383674,0.01449524751203944,0.7428926829949198,0.30730686981782307,0.32882882882882886,0.015364964671809232,0.11742738037962429,0.3092718057708451,0.3232742873570803
2017-06-25,0.4027118875821282,0.3020191337538856,0.0288355240780437,0.5,0.2730065486743755,0.8682249941876075,0.019055371981446384,0.6925306206936572,0.3665543038931828,0.24774774774774777,0.018260226961110387,0.14982066120473034,0.31258119275821306,0.3816471655662933
2017-07-16,0.23370201849083339,0.23329987953872844,0.030878898334410248,0.5,0.18172566992867667,0.8725964625882966,0.022751702884888446,0.7099480023374036,0.3181179646826621,0.1756756756756757,0.018947725445089318,0.29339690800732265,0.29480027215250887,0.3698004324634831
2017-08-06,0.0,0.09330603179263491,0.009681838319129854,0.5,0.1867549823335918,0.9032706359090834,0.009577359608855392,0.5110480280648619,0.13211934888377172,0.05405405405405404,0.005077051501279934,0.594465971317733,0.2879296225449492,0.2416106526814547
2017-08-27,0.2613967578232428,0.24124036941638452,0.02238051374201396,0.5,0.333108313811277,0.7503151251170846,0.0242004146456844,0.5587610404593205,0.10474710316943779,0.2072072072072072,0.020168912882297635,0.5351464530670984,0.29722445330887365,0.2657139988426036
2017-09-17,0.5470161091625227,0.4304105709659481,0.022391600590174532,0.5,0.5212719522271747,0.8660161849275504,0.02252441797519998,0.5665164029571446,0.16867653932035048,0.355855855855856,0.01893931303352337,0.38505610109531885,0.28784755470478135,0.3106819606027764
2017-10-08,0.5685143433935975,0.44614050772347963,0.02513538401593683,0.5,0.5272285218104664,0.5176211962714897,0.02365533059426887,0.6176402016104467,0.18144720371437603,0.427927927927928,0.02111033691085192,0.32865817202436254,0.28913549446964504,0.33338511321236003
2017-10-29,0.38636832916088815,0.2670273732046624,0.0,0.5,0.25098651538525996,0.8569197521947587,0.0,0.43938766144679925,0.16901896621085957,0.22072072072072071,0.0,0.18685794677007023,0.2832502665031726,0.22026354450911478
2017-11-19,0.17313268723907216,0.09440669880442382,0.0014288070943961337,0.5,0.11616419223860414,0.9236749236224281,0.004286014346538288,0.3087833273306284,0.14364579767990132,0.03153153153153154,0.0036925041812852213,0.2865983092891648,0.2922800751338281,0.18231707084617205
2017-12-10,0.1505561133196969,0.09340934615531679,0.005993240457113916,0.5,0.14698670718712611,0.8728669710919907,0.010725864914026448,0.3421461586560094,0.13905249492902078,0.004504504504504501,0.006166446376159466,0.2924407931056686,0.2962021722277524,0.26059376756938735
2017-12-31,0.12709451148967915,0.0792433475450295,0.022096597266174776,0.5,0.16091046421973967,0.8360778116241016,0.02526250179224031,0.34505063036302736,0.19549309188427377,0.004504504504504501,0.017620969765851185,0.46488984487802865,0.2962999061093506,0.22668988312096608
2018-01-21,0.06718908959617895,0.0,0.0565791162345488,0.5,0.1542881079481805,0.8162025716021759,0.04740485630718219,0.3991641199084871,0.16370121735505594,0.0,0.05046865742171926,0.28692595764012957,0.2897769738558783,0.20616526012855718
2018-02-11,0.42927153030352416,0.26260424043514374,0.13753238027080136,0.5,0.5761578248513278,0.9046355015045289,0.10559071185754676,0.7426421157223514,0.6195597116339091,0.22972972972972977,0.09266376532370588,0.4634999551533616,0.32673028173136787,0.6007434330233046
2018-03-04,0.49939292939447527,0.3756022557721179,0.14039528366170048,0.5,0.45782569146304164,0.6765839921793658,0.12434069907022001,0.6625493952265256,0.33400366532950565,0.2567567567567568,0.09769659885949644,0.40512823678865323,0.33033778388339324,0.6195990459354828
2018-03-25,0.5085859843131693,0.3699638123724602,0.10924326853672914,0.5,0.40256990451574426,0.8935276684303488,0.11628797088254318,0.5690483846730506,0.24847813248304182,0.2747747747747748,0.07035017260304882,0.20848708871131985,0.32945094110111417,0.6312421235878575
2018-04-15,0.6084175813393151,0.517328671233484,0.05864916159521429,0.5,0.6002566659604704,0.9330433050954239,0.08482041244743549,0.4524192384004449,0.11312733293572215,0.34684684684684697,0.03907316095790793,0.21125273332940434,0.31081188557515244,0.5308620795818927
2018-05-06,0.5848070677114192,0.50313312321803,0.04791543666976475,0.5,0.5084766801758226,0.18446393257981655,0.06953162386192627,0.4327037369434954,0.20055542098269072,0.34684684684684697,0.029822425139676027,0.06486170664288582,0.3021535309584523,0.5041526865430187
2018-05-27,0.41335124555112296,0.3606667934298779,0.028421979126581613,0.5,0.32781636954586446,0.7958899832050252,0.04878948148625232,0.5555985862806373,0.07640307783342894,0.2747747747747748,0.019672290620022424,0.3458513235821867,0.29840739429193885,0.40609243322466354
2018-06-17,0.3319522976714439,0.3150977712376661,0.03036413510539633,0.5,0.2825494087038911,0.8728640014071195,0.03704550454220811,0.49112989335431845,0.4001698947390651,0.2747747747747748,0.0178844437289454,0.31273925523729523,0.3014314954397037,0.4502281844881505
2018-07-08,0.45023949809454566,0.3574537910878183,0.037529013641684934,0.5,0.21577711783083645,0.5976058932227536,0.04139977394349924,0.5461552594627832,0.4483838281313021,0.32207207207207217,0.025798810445685594,0.599929436843821,0.306785055106523,0.4220385078681284
2018-07-29,0.4328381581834604,0.30696556153041316,0.048736084349058136,0.5,0.21161418653058495,0.6181789105528195,0.05576235573696159,0.5727526749846625,0.43187991514263924,0.30405405405405417,0.037069570815489714,0.9249350741752875,0.29954891085409024,0.4559296329689301
2018-08-19,0.2566199494553108,0.19084101086370384,0.032836993862018216,0.5,0.2176018364807998,0.25666784026206974,0.054780416744016826,0.5478278593111224,0.1202589006935088,0.14189189189189189,0.03886918499394556,0.6148206146565492,0.3030096722649522,0.25873358154440906
2018-09-09,0.18098335181625155,0.15943579166493713,0.021883832463205462,0.5,0.15290404759352216,0.2084140118578313,0.04080067834133781,0.500665859059509,0.12409021088001773,0.15990990990990994,0.0313460482343793,0.5195702911037888,0.2904855431503338,0.18385762479817813
2018-09-30,0.18168269580967442,0.1505223068353822,0.018113556798272205,0.5,0.06983942131357378,0.845249523554563,0.03203426176904314,0.35202604961503137,0.23995819915873576,0.15990990990990994,0.026449597140246136,0.3295033212075755,0.289011434165628,0.2344608626903342
2018-10-21,0.3570203848788381,0.2721706668410446,0.055935989739495845,0.5,0.2246895475750156,0.7276833144055493,0.05937623771793297,0.4932359176201307,0.5163702549720227,0.28603603603603606,0.0442219270371884,0.418892032869669,0.30674161368458913,0.46156807899704005
2018-11-11,0.4323689940876906,0.2967694594330588,0.08090828599842056,0.5,0.3069486565922504,0.045201697920644664,0.094799478274154,0.4356245186837509,0.3399158992312267,0.25000000000000006,0.052405354578380546,0.29575393466513195,0.31810315236127346,0.5389451347669263
2018-12-02,0.42804144284476703,0.27064569989942705,0.09076595220703867,0.5,0.31207051079945425,0.932575830861263,0.11560733736509035,0.5202677204332226,0.1193444668565345,0.23648648648648654,0.0593391452903213,0.18830811160512526,0.33327488569040437,0.4173373361844237
2018-12-23,0.515263855714571,0.35921196810197675,0.1088389120941315,0.5,0.3828615310810102,0.07249542591192669,0.13832865887689844,0.5411262973090839,0.228235243865266,0.24549549549549554,0.0688390773576715,0.17713432398101184,0.37692339452663415,0.561435989247598
2019-01-13,0.7458389211449851,0.6047943044315149,0.161243349191249,0.5,0.677890493024802,0.43536723068789585,0.1744755796021136,0.3428791294871843,0.40722503336121396,0.5653153153153154,0.10136044256415425,0.21257897608470094,0.3623916760258247,0.6156702555902556
2019-02-03,0.7555442042066917,0.6265323886112246,0.1637410632440207,0.5,0.7052619008917609,0.9836814459174174,0.18815793221958474,0.34768046447989265,0.39449878251824955,0.5833333333333335,0.11510375995598614,0.17941992942038174,0.3346591043340988,0.6159488613506048
2019-02-24,0.771808354729087,0.6566183307670271,0.12119607286428331,0.5,0.6700549250791529,0.8833348155345955,0.14317045617291738,0.32415050446786553,0.3597439703090162,0.5630630630630632,0.09575566483576725,0.3258423741821684,0.3196573044375348,0.5790369816077218
2019-03-17,0.4223630569325119,0.33856707087970445,0.07938928265871324,0.5,0.36258814147255225,0.11138711512620739,0.10927370114352024,0.4360988874087472,0.08297513802512269,0.2882882882882883,0.08678862157013653,0.272135099599944,0.3183183867505387,0.3557486269367342
2019-04-07,0.5596057954731267,0.4461179660678679,0.31511324020411535,0.5,0.2984744981167552,0.9999996438333626,0.21795935112052708,0.4866157248482988,0.3875064569946133,0.36261261261261263,0.2581920311217537,0.11859168883338934,0.320556876249351,0.2825413649323948
2019-04-28,0.4858814590856301,0.3840348064708184,0.32147859792944417,0.5,0.18275576579668149,0.9999996438333626,0.23899546829994833,0.5562501119518207,0.3861102427326097,0.29504504504504503,0.29501489911636686,0.2564534144280952,0.31722585506717627,0.2737836131615789
2019-05-22,0.5547605810783135,0.4440925405114096,0.5000181395252674,0.5,0.4197408442700096,5.1182382810347186e-11,0.4469905550455838,0.8402423804573681,0.2299918558190539,0.3806306306306307,0.5856753774356823,0.3487357318239508,0.32773963758178065,0.34904659153492373
2019-06-12,0.553632199451788,0.46176825259281523,0.5848848180789527,0.5,0.36355958990255116,0.01639343684186624,0.49564367209389654,0.76164327810827,0.19771343516619314,0.4707207207207208,0.6369047536633806,0.23076902964467857,0.36943386122755045,0.3835444822299421
2019-07-03,0.498719322558207,0.397364371319425,0.60595336767254,0.5,0.29186041824096415,0.01639343684186624,0.5359448875293817,0.7222327120146504,0.1665502757568166,0.38513513513513514,0.6740045532427924,0.15214682477464483,0.3671165487927117,0.4807750025255005
2019-07-24,0.34248838908096085,0.2845067346530164,0.5505636154325866,0.5,0.15570337983426744,0.9598093703992217,0.48047196516464646,0.5078077279585874,0.19925502210933532,0.29504504504504503,0.6157645367144879,0.24602304999457095,0.3446200839872326,0.39476576551501175
2019-08-14,0.545877963501159,0.4832919542780635,0.4857479253071608,0.5,0.3606335430931862,0.9257723399491444,0.5039984314595993,0.8665163842160591,0.446606561043104,0.4166666666666668,0.6101842162080873,0.1950960738094306,0.6920559566623926,0.5770542930740843
2019-09-08,0.8949210789035111,0.8357780499477726,0.6216622400125738,0.5,0.8335746066765094,0.9253545589876854,0.5851624940652521,0.8076478975691432,0.392339851452917,0.8355855855855856,0.686599316099591,0.3639175755127312,1.0,0.5756060485723272
2019-09-29,0.8362638185334615,0.7273771995965089,0.5592141310421943,0.5,0.7521831143946696,0.9403656812779742,0.5425394655790746,0.6844340059481034,0.30775075290428905,0.7545045045045047,0.5722948853119547,0.39166150350771595,0.5745139660840499,0.5952584270371033
2019-10-20,0.8004257669266329,0.6546087711858158,0.7533100951828421,0.5,0.7667758854174305,5.867463490882996e-11,0.5351825898163477,0.7844003131052015,0.45803186556253195,0.7139639639639641,0.5946835988002453,0.15731992990465332,0.3108341433150082,0.5247631460783143
2019-11-10,0.4848627503719118,0.3918929659177994,0.6333566229690656,0.5,0.49637486736143027,5.867463490882996e-11,0.44044739057848337,0.6546922379136507,0.38136217437144476,0.38513513513513514,0.48072786692449965,0.2449598504220535,0.30947243526884266,0.3865950104730581
2019-12-01,0.5238616624160184,0.48434650503466253,0.5436402780802752,0.5,0.5129976018015046,5.867463490882996e-11,0.31442446022447235,0.7936202192713985,0.4027678569425504,0.40765765765765766,0.35067377816653333,0.24925494099873138,0.3184905521023517,0.3115822761589178
2019-12-22,0.49442766944098115,0.41708770314287985,0.12318997615350276,0.5,0.41043570436505944,0.8043646422967952,0.16667630102741943,0.5720664457281859,0.23664547269755135,0.39414414414414417,0.13764878728761962,0.2867781350872648,0.3067389428744861,0.12230355293315914
2020-01-12,0.39921788556158655,0.2986043606576495,0.09320455500728814,0.5,0.20402032377105758,0.4435013026457365,0.11541120551693367,0.43426291776765485,0.14692939850673417,0.32207207207207217,0.09684821933784281,0.2274839740496123,0.30305839909770804,0.0
2020-02-02,0.655885544461861,0.5648014455519158,0.14462876039295428,0.5,0.4792380233101933,0.08211753737585174,0.16515831141275789,0.5793718374380946,0.30288625612683023,0.5788288288288289,0.13613126967608458,0.48220575079925404,0.3262807215414662,0.22789957371688982
2020-02-23,0.6766393917494959,0.5275278936438572,0.3570792673227896,0.5,0.43632357217752643,2.4358383163371703e-11,0.3365097350131834,0.46258388520320487,0.3323582663861451,0.5743243243243245,0.40808026712317763,0.2874303046616874,0.34363808299105175,0.33146748000503434
2020-03-15,0.987322837820444,0.9179868686915296,0.7456963673265898,0.5,0.9880603628495225,0.04957864129876111,0.7257842957754237,0.6774602115368934,1.0,0.7680180180180182,0.6552532005286809,0.8222293410707336,0.4073531345208751,0.9423555476635762
2020-04-05,0.8551325499947963,0.7332944900557204,0.9596591847383812,0.5,0.7310929973991463,0.09706089065143539,1.0,0.45856908117452644,0.35050266585018003,0.5788288288288289,0.7195550470082966,1.0,0.515265823954535,0.9922948897717586
2020-04-26,0.8373358624806508,0.7080599043299972,1.0,0.5,0.6384370510428917,0.9688215146355451,0.9742579650067462,0.5473342228690825,0.3928620737594061,0.5247747747747749,0.5301538559492163,0.8432603389437014,0.5097113354479025,1.0
2020-05-17,0.7927920484271115,0.6837493024414565,0.6737762347469028,0.5,0.4767712595531381,0.06237494199626086,0.6860208644617419,0.4902767328938063,0.5513966719555164,0.6013513513513514,0.3202922130566823,0.7456117965186544,0.43709780115368785,0.9787468672807367
2020-06-07,0.6567748018011472,0.5183370727470701,0.4445851987204216,0.5,0.5150823543409457,0.5466674456957169,0.432824056435251,0.36629030683276126,0.30167928150248857,0.4346846846846848,0.2236145706667505,0.33181595373867323,0.3501777277665861,0.8182993975306813
2020-06-28,0.7857008175969131,0.6494733184086944,0.25953401197986553,0.5,0.5749920510306321,0.9063065883566858,0.31606892414317556,0.6061566979287178,0.2722482995262792,0.7004504504504505,0.12303200316626475,0.2841239409924259,0.34525144247489026,0.8077366669035567
2020-07-19,0.9224641591634308,0.8433539721674055,0.2028987465955157,0.5,0.5642634711882771,0.45831601384678006,0.24574952308634648,0.7495585981376879,0.3418390346036249,0.9391891891891893,0.0910603927922278,0.38736456644037487,0.3494968073249282,0.7707108132357192
2020-08-09,0.8085215498549482,0.6952224121150309,0.1658545232466234,0.5,0.5101438916174337,0.9370776230166372,0.19717500314481184,1.0,0.4632604193341169,0.7815315315315317,0.07918483555845944,0.3220737923392105,0.3595770185927111,0.7497723959969399
2020-08-30,0.17436665097251783,0.11330120007311668,0.1077407762859219,0.5,0.12248876175197611,0.7852487893861462,0.1448148204221959,0.4361232257471388,0.04271584527230076,0.10135135135135137,0.06482532584742405,0.4117804288696844,0.31090490087354583,0.5593532348254746
2020-09-20,0.2754963484895418,0.18442680148955737,0.1342894292877121,0.5,0.10175948607847292,0.846167259956817,0.16087587935151096,0.5551335165619831,0.20243452340037357,0.21846846846846846,0.0737254620287006,0.46376312761977667,0.3301062936895893,0.6435596182017399
2020-10-11,0.4556526124724931,0.33769491551625963,0.16514721825439815,0.5,0.3110360052305097,0.8564347593056063,0.19843054710205515,0.5109412701950207,0.20235633747714615,0.31756756756756765,0.09896817166068861,0.6767214933524249,0.3237905714223005,0.6857103355620913
2020-11-01,0.6484177031858446,0.562016432680799,0.16274294408521564,0.5,0.6516800639666903,0.36818085283724983,0.20847373501757907,0.5084888642246644,0.07800882938939363,0.40990990990991,0.10157211203495291,0.5062689141913131,0.29484579280654766,0.6791306777728282
2020-11-22,0.5061446137406098,0.46278454734777763,0.18169857240219042,0.5,0.31631580937088305,0.32202720120453365,0.22487345549353202,0.5789659103833651,0.4448740560808066,0.40765765765765766,0.10248358481613289,0.14543952877368785,0.3007992199188187,0.7618056777459796
2020-12-13,0.45936785383941947,0.44677433109885933,0.14592562452277646,0.5,0.2702726092459034,0.7741590027499476,0.17554629822601406,0.4275290856873529,0.3723900028763024,0.37162162162162166,0.07453367682857172,0.09693565168408254,0.3046997918190097,0.7252608491729682
